ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,60,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2014,76.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,99.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,54.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2015,75.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2015,98.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2015,57.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2015,76.7,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2015,98.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2015,60.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2015,74.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2015,99.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2015,53.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2016,74.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,98.8,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,56.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2016,75.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,98.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,59.8,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2016,72.8,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,99.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,52.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2017,73.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,99.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,56.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2017,75.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,98.7,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,60.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2017,71.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,99.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,51.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2018,71.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2018,98.7,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2018,54.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2018,73.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2018,98.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2018,59,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2018,69.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2018,99.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2018,50.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2019,67.3,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,98.8,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,54.2,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2019,70.4,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,98.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,58.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2019,63.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,99.1,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,49.2,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2020,67,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2020,98.5,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2020,54.9,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2020,70.5,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
